Purchase Order No,Supplier Name,Order Date,Delivery Date,Item Name,Item Description,Quantity Ordered,Quantity Delivered,Unit Price,Total Cost,Delivery Status,Defect Rate,Category Barang,Approval Time (Hari),Procurment Lead Time (Hari)
0117/PO/CD/VIII/2023/CIC/CI,Alvin Azizi - Tangerang,07-08-2023,09-10-2023,UMBUL UMBUL,"Bahan polyester, Uk : 1,15 x 5 meter, Materi : logo CI - Merah","50,00","50,00","42.500,00","2.125.000,00",Finish,0%,KARYA SENI - PENGHARGAAN -SIMBOL,1,63
0117/PO/CD/X/2023/CIC/CIE,TOKO GS,13-10-2023,07-12-2023,KAP LAMPU,Bahan PVC,"3,00","3,00","55.000,00","165.000,00",Finish,0%,FURNITURE - DEKORASI,3,55
0118/PO/CD/VIII/2023/CIC/CI,CV. Sanjaya - Bekasi,07-08-2023,22-08-2023,BROSUR,"Pricelist, Cetak 1 muka, A4 80gr, cetak hitam putih","2500,00","2500,00","150,00","375.000,00",Finish,0%,MEDIA INFORMASI,1,15
0118/PO/CD/X/2023/CIC/CIE,TOKO GS,17-10-2023,07-12-2023,STOP KONTAK,2 Lubang,"3,00","3,00","35.000,00","105.000,00",Finish,0%,LISTRIK,6,51
0119/PO/CD/VIII/2023/CIC/CI,TOKO NATASHA - BOGOR,07-08-2023,31-08-2023,AIR MINERAL,"Kemasan botol, 350ml","20,00","20,00","40.000,00","800.000,00",Finish,0%,MAKANAN DAN MINUMAN,4,24
0119/PO/CD/X/2023/CIC/CIE,CV. Andora Ropitama - Jakarta,17-10-2023,24-10-2023,LAMPU SOROT,"LED, 50 watt, warna warm white","14,00","14,00","175.000,00","2.450.000,00",Finish,0%,LISTRIK,4,7
0120/PO/CD/VIII/2023/CIC/CI,Toko Buku Gunung Intan - Jonggol,10-08-2023,28-08-2023,KERTAS A4,"Kertas A4 75, warna putih","75,00","75,00","45.000,00","3.375.000,00",Finish,0%,ALAT TULIS KANTOR,1,18
0121/PO/CD/VIII/2023/CIC/CI,Alvin Azizi - Tangerang,10-08-2023,08-09-2023,SPANDUK,"Uk. 8x1,15meter, materi: 181JUTA","100,00","100,00","68.000,00","6.800.000,00",Finish,0%,MEDIA INFORMASI,3,29
0122/PO/CD/VIII/2023/CIC/CI,Toko Buku Gunung Intan - Jonggol,10-08-2023,28-08-2023,KERTAS A3,KERTAS A3 70,"20,00","20,00","117.500,00","2.350.000,00",Finish,0%,ALAT TULIS KANTOR,1,18
0122/PO/CD/X/2023/CIC/CIE,BAKTI PERCETAKAN - JAKARTA,24-10-2023,13-11-2023,KERTAS A4,"Warna putih, 75gram","15,00","15,00","45.000,00","675.000,00",Finish,0%,ALAT TULIS KANTOR,1,20
0123/PO/CD/XI/2023/CIC/CIE,PT. PLATBOARD LUTDESINDO,03-11-2023,15-11-2023,SPANDUK,"Bahan flexi, Uk. 6x3 meter, materi: dilarang membakar sampah (ilegal)","2,00","2,00","405.000,00","810.000,00",Finish,0%,MEDIA INFORMASI,3,12
0124/PO/CD/VIII/2023/CIC/CI,PT. RISTY PRATAMINDO - JAKARTA,24-08-2023,18-03-2024,FLOWMETER,"Merk ABB, tipe: remote, power : battery, cable 10 mater, proterksi sensor & display IP68, Instalasi : up & down stream 0xD, size code : 0100 - 100mm (4inch). Harga sudah termasuk biaya Tera dan penerbitan sertifikat Tera oleh dinas metrology terkait.","1,00","1,00","86.700.000,00","86.700.000,00",Finish,0%,PERALATAN KERJA LAPANGAN,8,207
0124/PO/CD/XI/2023/CIC/CIE,CREATIVE SOLUTION - JAKARTA,07-11-2023,30-11-2023,KERTAS THERMAL,Uk. 80x80,"150,00","150,00","13.300,00","1.995.000,00",Finish,0%,ALAT TULIS KANTOR,0,23
0125/PO/CD/XI/2023/CIC/CIE,PT. PLATBOARD LUTDESINDO,20-11-2023,05-12-2023,BENDERA PROYEK,"Bahan satin, Uk. 3x2 meter, dasar putih, digital print logo Ciputra","9,00","9,00","390.000,00","3.510.000,00",Finish,0%,KARYA SENI - PENGHARGAAN -SIMBOL,4,15
0126/PO/CD/XI/2023/CIC/CIE,BELIKI - TOKOPEDIA,20-11-2023,28-12-2023,CHIP LED,"30 watt, warna putih","50,00","50,00","19.900,00","995.000,00",Finish,0%,LISTRIK,4,38
0127/PO/CD/IX/2023/CIC/CI,Toko Pasific Elektronik -  Jonggol,09-09-2023,29-09-2023,DISPENSER GALON,"Tipe HWD 535-IC, galon bawah","1,00","1,00","1.575.000,00","1.575.000,00",Finish,0%,PERALATAN DAPUR,1,20
0127/PO/CD/XI/2023/CIC/CIE,Toko Pasific Elektronik -  Jonggol,20-11-2023,15-01-2024,PITA / TINTA/ TONER PRINTER,"Compatible, 107A, Warna: Hitam","30,00","30,00","240.000,00","7.200.000,00",Finish,0%,KOMPUTER,5,56
0128/PO/CD/IX/2023/CIC/CI,PT. Mandiri Jaya Perkasa Utama - Jakarta,09-09-2023,03-10-2023,BBM SOLAR,Solar industri (B35),"500,00","500,00","24.324,00","12.162.000,00",Finish,0%,CHEMICAL,12,24
0128/PO/CD/XI/2023/CIC/CIE,BAKTI PERCETAKAN - JAKARTA,20-11-2023,22-12-2023,KERTAS HVS,"A4, 75gr, warna putih","30,00","30,00","45.000,00","1.350.000,00",Finish,0%,ALAT TULIS KANTOR,6,32
0129/PO/CD/IX/2023/CIC/CI,Toko Pasific Elektronik -  Jonggol,10-09-2023,29-09-2023,AC SPLIT WALL,"Tipe 05AHQ, 1/2 PK","6,00","6,00","2.300.000,00","13.800.000,00",Finish,0%,PENGOLAH UDARA - PENDINGIN,2,19
0129/PO/CD/XI/2023/CIC/CIE,DUNIA PERAHU - JAKARTA,28-11-2023,10-12-2023,VALVE,Tutup pentil ban racer slide  bahan plastik warna bening,"5,00","5,00","150.000,00","750.000,00",Finish,0%,MECHANICAL,1,12
0131/PO/CD/XI/2023/CIC/CIE,DUNIA PERAHU - JAKARTA,28-11-2023,10-12-2023,LEM PIPA,"lem PVC glue racer slide, kemasan galon/ dirigen","1,00","1,00","500.000,00","500.000,00",Finish,0%,MATERIAL KONSTRUKSI,1,12
0132/PO/CD/IX/2023/CIC/CI,FEBI DAMAYANTHI -  JAKARTA,15-09-2023,05-11-2023,SEPATU LAPANGAN,"Warna coklat, tipe: KWD 205CX, Uk 45","1,00","1,00","470.000,00","470.000,00",Finish,0%,FASHION,1,51
0132/PO/CD/XI/2023/CIC/CIE,BAKTI PERCETAKAN - JAKARTA,28-11-2023,07-12-2023,STIKER INFORMASI,"Materi: Mohon bayar IPL, bahan Vynil, warna merah","5000,00","5000,00","2.900,00","14.500.000,00",Finish,0%,RUPA - RUPA,1,9
0133/PO/CD/IX/2023/CIC/CI,Bina Jaya Computer - Jakarta,21-09-2023,11-10-2023,LASER POINTER,"Jangkauan: up to 30mtr, pointer : sorot & perbesar, baterai: 85mAh, koneksi: bluetooth & 2.4GHz wireless","1,00","1,00","1.650.000,00","1.650.000,00",Finish,0%,KOMPUTER,1,20
0134/PO/CD/XI/2023/CIC/CIE,BAKTI PERCETAKAN - JAKARTA,28-11-2023,07-12-2023,STIKER INFORMASI,"Bahan vynil, utk perioede Jan s.d Maret 2024","7000,00","7000,00","2.000,00","14.000.000,00",Finish,0%,RUPA - RUPA,1,9
0135/PO/CD/IX/2023/CIC/CI,CV. Harapan Mandiri -Bogor,22-09-2023,09-10-2023,TEMPAT SAMPAH,"Warna hijau, tiang tanam, kapasitas 40liter","28,00","28,00","320.000,00","8.960.000,00",Finish,0%,KEBERSIHAN,2,17
0136/PO/CD/IX/2023/CIC/CI,ADIKARYA INTISOLUSI PT,22-09-2023,16-10-2023,PERSONAL KOMPUTER / PC DESKTOP,"Intel I7 Gen 11, ram 16 GB, SSD 1 TB, VGA 2 GB, Monitor : Dell 22"", mouse & keyboard > Logitech Wireless MK345 Combo.","1,00","1,00","15.765.766,00","15.765.766,00",Finish,0%,KOMPUTER,2,24
0136/PO/CD/XI/2023/CIC/CIE,TOKO GS,29-11-2023,07-12-2023,RADAR POMPA AIR / PELAMPUNG LEVEL AIR,Pelampung closet duduk,"1,00","1,00","175.000,00","175.000,00",Finish,0%,MECHANICAL,7,8
0138/PO/CD/IX/2023/CIC/CI,BOURZU - TOKOPEDIA,22-09-2023,17-10-2023,TAS,"Dimensi : 39x13x32cm, Bahan luar : Water repellent canvas + genuine leather (kulit asli) , lining katun halus (bahan dalam) , Cotton webbing + YKK Zipper","1,00","1,00","495.000,00","495.000,00",Finish,0%,FASHION,2,25
0138/PO/CD/XI/2023/CIC/CIE,TOKO GS,29-11-2023,07-12-2023,TALI TAMBANG,"Uk. 8mm, material : plastik, 1 roll : 200 meter","1,00","1,00","450.000,00","450.000,00",Finish,0%,RUPA - RUPA,7,8
0139/PO/CD/X/2023/CIC/CI,PT. REFRITAMA  SUMMIT SARANA - BOGOR,13-10-2023,31-10-2023,FREON AC,Freon R-32,"3,00","3,00","150.000,00","450.000,00",Finish,0%,PENGOLAH UDARA - PENDINGIN,3,18
0139/PO/CD/XI/2023/CIC/CIE,Emha Busana - Jakarta,29-11-2023,12-12-2023,SERAGAM KARYAWAN,"Warna abu2, bahan american drill, kode bahan 214, stel atas bawah","8,00","8,00","275.000,00","2.200.000,00",Finish,0%,FASHION,2,13
0140/PO/CD/XII/2023/CIC/CIE,GUNANDI PRINTPERCETAKAN - BOGOR,01-12-2023,09-01-2024,ID CARD / NAME TAG,"Cassing Transparan, Tali Sablon CitraIndah City","13,00","13,00","30.000,00","390.000,00",Finish,0%,RUPA - RUPA,9,39
0141/PO/CD/X/2023/CIC/CI,Ace Hardware - Cibubur,13-10-2023,30-10-2023,TEMPAT SAMPAH,"Material: plastik, tutup ayun, kapasitas: 20 liter","4,00","4,00","259.900,00","1.039.600,00",Finish,0%,KEBERSIHAN,2,17
0141/PO/CD/X/2023/CIC/CI,Ace Hardware - Cibubur,13-10-2023,30-10-2023,TEMPAT SAMPAH,"Material : plastik, kapasitas : 50 liter, tutup: swing","4,00","4,00","369.900,00","1.479.600,00",Finish,0%,KEBERSIHAN,2,17
0141/PO/CD/XII/2023/CIC/CIE,TOKO GS,12-12-2023,22-12-2023,MCB,MCB 10A,"1,00","1,00","75.000,00","75.000,00",Finish,0%,LISTRIK,5,10
0141/PO/CD/XII/2023/CIC/CIE,TOKO GS,12-12-2023,22-12-2023,MCB,MCB 6A,"1,00","1,00","75.000,00","75.000,00",Finish,0%,LISTRIK,5,10
0141/PO/CD/XII/2023/CIC/CIE,TOKO GS,12-12-2023,22-12-2023,SAKLAR,Saklar  ON & OFF,"4,00","4,00","25.000,00","100.000,00",Finish,0%,LISTRIK,5,10
0141/PO/CD/XII/2023/CIC/CIE,TOKO GS,12-12-2023,22-12-2023,STOP KONTAK,2 lubang,"1,00","1,00","25.000,00","25.000,00",Finish,0%,LISTRIK,5,10
0141/PO/CD/XII/2023/CIC/CIE,TOKO GS,12-12-2023,22-12-2023,TS CAP/ DOP / PLUG/ TUTUP PIPA,Dop 6 inch,"3,00","3,00","45.000,00","135.000,00",Finish,0%,MATERIAL KONSTRUKSI,5,10
0141/PO/CD/XII/2023/CIC/CIE,TOKO GS,12-12-2023,22-12-2023,TS CAP/ DOP / PLUG/ TUTUP PIPA,DOP Pintu PVC,"10,00","10,00","10.000,00","100.000,00",Finish,0%,MATERIAL KONSTRUKSI,5,10
0142/PO/CD/X/2023/CIC/CI,Toko Pasific Elektronik -  Jonggol,17-10-2023,13-11-2023,AC INVERTER,"Tipe 05AHQ, 1/2 PK","2,00","2,00","2.300.000,00","4.600.000,00",Finish,0%,PENGOLAH UDARA - PENDINGIN,1,27
0143/PO/CD/X/2023/CIC/CI,Alvin Azizi - Tangerang,17-10-2023,02-11-2023,SPANDUK,"Polyster sablon, Uk. 1,15x8 meter, materi : ""Perumahan dgn fasilitas terlengkap""","100,00","100,00","68.000,00","6.800.000,00",Finish,0%,MEDIA INFORMASI,1,16
0143/PO/CD/XII/2023/CIC/CIE,TOKO GS,13-12-2023,22-12-2023,JET WASHER / SHOWER SPRAY,-,"3,00","3,00","120.000,00","360.000,00",Finish,0%,SANITAIR DAN KAMAR MANDI,1,9
0144/PO/CD/X/2023/CIC/CI,TOKO GS,17-10-2023,07-12-2023,CAT WARNA,Warna merah,"5,00","5,00","33.000,00","165.000,00",Finish,0%,ALAT TULIS KANTOR,1,51
0144/PO/CD/X/2023/CIC/CI,TOKO GS,17-10-2023,07-12-2023,KAYU KASO,"Kayu Lokal, Ukuran 4x6, Panjang 3 meter","3,00","3,00","60.000,00","180.000,00",Finish,0%,MATERIAL KONSTRUKSI,1,51
0144/PO/CD/XII/2023/CIC/CIE,TOKO GS,13-12-2023,22-12-2023,KRAN / KERAN AIR,-,"1,00","1,00","85.000,00","85.000,00",Finish,0%,SANITAIR DAN KAMAR MANDI,1,9
0145/PO/CD/X/2023/CIC/CI,TOKO MEGA PLASTIK - BOGOR,17-10-2023,01-11-2023,GELAS / CANGKIR / MUG,"Paper Cup, Uk. 8 OZ","5000,00","5000,00","320,00","1.600.000,00",Finish,0%,PERALATAN DAPUR,0,15
0146/PO/CD/X/2023/CIC/CI,CV. Sanjaya - Bekasi,24-10-2023,13-11-2023,BUKU TANDA TERIMA,"Uk. A5, Kertas NCR, 2 ply - putih & merah","50,00","50,00","13.500,00","675.000,00",Finish,0%,ALAT TULIS KANTOR,1,20
0146/PO/CD/XII/2023/CIC/CIE,Alvin Azizi - Tangerang,16-12-2023,26-01-2024,SPANDUK,"Bahan polyester, sablon, Uk. 1,15 x 8 meter, materi :  Liburan Natal 2023 dan Tahun Baru 2024 Waterpark","20,00","20,00","68.000,00","1.360.000,00",Finish,0%,MEDIA INFORMASI,2,41
0147/PO/CD/X/2023/CIC/CI,Toko Pasific Elektronik -  Jonggol,29-10-2023,09-11-2023,AC INVERTER,"Tipe 05AHQ, 1/2 PK","1,00","1,00","2.300.000,00","2.300.000,00",Finish,0%,PENGOLAH UDARA - PENDINGIN,4,11
0147/PO/CD/X/2023/CIC/CI,Toko Pasific Elektronik -  Jonggol,29-10-2023,09-11-2023,AC INVERTER,"Tipe 05AHQ, 1/2 PK","2,00","2,00","2.300.000,00","4.600.000,00",Finish,0%,PENGOLAH UDARA - PENDINGIN,4,11
0148/PO/CD/XII/2023/CIC/CIE,Ace Hardware - Cibubur,21-12-2023,17-01-2024,PAYUNG,"Diameter : 148 cm, frame : fyberglass Material : nylon, fiber","3,00","3,00","199.000,00","597.000,00",Finish,0%,FASHION,10,27
0149/PO/CD/XI/2023/CIC/CI,BAKTI PERCETAKAN - JAKARTA,02-11-2023,13-11-2023,KERTAS A4,"75gr, warna putih","75,00","75,00","45.000,00","3.375.000,00",Finish,0%,ALAT TULIS KANTOR,2,11
0149/PO/CD/XII/2023/CIC/CIE,TOKO MEGA PLASTIK - BOGOR,21-12-2023,26-12-2023,KANTONG SAMPAH PLASTIK,"Warna hitam, Uk. 90x120cm, 1 Pack: 6 pcs","80,00","80,00","15.000,00","1.200.000,00",Finish,0%,KEBERSIHAN,7,5
0151/PO/CD/XI/2023/CIC/CI,MAX INDONESIA OFFICIAL -  TOKOPEDIA,07-11-2023,26-12-2023,ISI STAPLER,No.10,"2,00","2,00","59.000,00","118.000,00",Finish,0%,ALAT TULIS KANTOR,0,49
0151/PO/CD/XII/2023/CIC/CIE,Ace Hardware - Cibubur,21-12-2023,21-02-2024,METERAN,"Dimensi : 2.5 cm x 7.5 meter, self locking","3,00","3,00","76.900,00","230.700,00",Finish,0%,PERALATAN KERJA LAPANGAN,2,62
0152/PO/CD/XI/2023/CIC/CI,FEBI DAMAYANTHI -  JAKARTA,10-11-2023,05-01-2024,SEPATU LAPANGAN,"Warna coklat, tipe: KWD 205CX, Uk 44","1,00","1,00","470.000,00","470.000,00",Finish,0%,FASHION,1,56
0153/PO/CD/XI/2023/CIC/CI,Toko Pasific Elektronik -  Jonggol,10-11-2023,19-11-2023,MOUSE,"Tipe M170, wireless","1,00","1,00","120.000,00","120.000,00",Finish,0%,KOMPUTER,0,9
0154/PO/CD/XI/2023/CIC/CI,DASW - Bekasi,13-11-2023,19-11-2023,ORDNER - ODNER,Ukuran A5 utk kwitansi,"20,00","20,00","340.000,00","6.800.000,00",Finish,0%,ALAT TULIS KANTOR,3,6
0155/PO/CD/XI/2023/CIC/CI,Alvin Azizi - Tangerang,16-11-2023,21-12-2023,SPANDUK,"Polyster sablon, Uk. 1,15x8 meter, materi : ""260Jutaan Meranti""","100,00","100,00","68.000,00","6.800.000,00",Finish,0%,MEDIA INFORMASI,3,35
0158/PO/CD/XI/2023/CIC/CI,PT. PLATBOARD LUTDESINDO,20-11-2023,05-12-2023,BILLBOARD,"Bahan flexi, Materi ""Meranti"", Uk 10x7meter, Lokasi Bundaran MO","1,00","1,00","2.075.000,00","2.075.000,00",Finish,0%,MEDIA INFORMASI,6,15
0158/PO/CD/XI/2023/CIC/CI,PT. PLATBOARD LUTDESINDO,20-11-2023,05-12-2023,BILLBOARD,"Bahan flexi, Materi ""OMG, Rumah 2 KT"", Uk  17,5x2,5meter, Lokasi Underpas CIC","1,00","1,00","1.484.375,00","1.484.375,00",Finish,0%,MEDIA INFORMASI,6,15
0160/PO/CD/XI/2023/CIC/CI,Desti Advertising - Bekasi,20-11-2023,11-12-2023,STIKER UNIT,"Stiker vinyl, warna putih","16,00","16,00","58.000,00","928.000,00",Finish,0%,RUPA - RUPA,1,21
0161/PO/CD/XI/2023/CIC/CI,CV. Sanjaya - Bekasi,20-11-2023,06-12-2023,BUKU BPHTB,"Buku form BPHTB, 6 ply, 6 warna","50,00","50,00","90.000,00","4.500.000,00",Finish,0%,ALAT TULIS KANTOR,1,16
0162/PO/CD/XI/2023/CIC/CI,ADE ABDILLAH - BOGOR,21-11-2023,12-12-2023,RAMBU LALU LINTAS,"Rambu titik kumpul, Uk 4000x600 mm, tiang pipa galvanis 2"" cat silver, plang : plat galvanis 1mm cat silver, siku2 3x3, gambar sticker reflectif 2 warna","1,00","1,00","750.000,00","750.000,00",Finish,0%,MEDIA INFORMASI,2,21
0162/PO/CD/XI/2023/CIC/CI,ADE ABDILLAH - BOGOR,21-11-2023,12-12-2023,RAMBU LALU LINTAS,"Rambu jalur evakuasi tangga, Uk 120x300 mm, dasar akrilik 3mm, tulisan akrilik putih 3mm, cutting laser, pen + fisher","2,00","2,00","185.000,00","370.000,00",Finish,0%,MEDIA INFORMASI,2,21
0162/PO/CD/XI/2023/CIC/CI,ADE ABDILLAH - BOGOR,21-11-2023,12-12-2023,RAMBU LALU LINTAS,"Rambu jalur evakuasi exit, Uk 120x300 mm, dasar akrilik 3mm, tulisan akrilik putih 3mm, cutting laser, pen + fisher","3,00","3,00","185.000,00","555.000,00",Finish,0%,MEDIA INFORMASI,2,21
0162/PO/CD/XI/2023/CIC/CI,ADE ABDILLAH - BOGOR,21-11-2023,12-12-2023,RAMBU LALU LINTAS,"Rambu jalur evakuasi arah kiri, Uk 120x300 mm, dasar akrilik 3mm, tulisan akrilik putih 3mm, cutting laser, pen + fisher","4,00","4,00","185.000,00","740.000,00",Finish,0%,MEDIA INFORMASI,2,21
0162/PO/CD/XI/2023/CIC/CI,ADE ABDILLAH - BOGOR,21-11-2023,12-12-2023,RAMBU LALU LINTAS,"Rambu jalur evakuasi arah kanan, Uk 120x300 mm, dasar akrilik 3mm, tulisan akrilik putih 3mm, cutting laser, pen + fisher","8,00","8,00","185.000,00","1.480.000,00",Finish,0%,MEDIA INFORMASI,2,21
0163/PO/CD/XI/2023/CIC/CI,Alvin Azizi - Tangerang,21-11-2023,14-12-2023,UMBUL UMBUL,"Uk. 5x 1,5meter, bahan polyester, sablon, materi : Dahlia","100,00","100,00","42.500,00","4.250.000,00",Finish,0%,KARYA SENI - PENGHARGAAN -SIMBOL,1,23
0163/PO/CD/XI/2023/CIC/CI,Alvin Azizi - Tangerang,21-11-2023,14-12-2023,UMBUL UMBUL,"Uk. 5x 1,5meter, bahan polyester, sablon, materi : Meranti","100,00","100,00","42.500,00","4.250.000,00",Finish,0%,KARYA SENI - PENGHARGAAN -SIMBOL,1,23
0164/PO/CD/XI/2023/CIC/CI,MAURITZ INTEGRA - TOKOPEDIA,28-11-2023,06-12-2023,TABUNG OXYGENT,"Nama tabung O2 1 m3 + Regulator + Selang + Troly, isi : sudah termasuk, Tinggi 67 cm, Diameter 14 cm, Kelengkapan : tabung O2+ isi + Regulator + Selang + Troly","1,00","1,00","574.499,00","574.499,00",Finish,0%,KESEHATAN,1,8
0165/PO/CD/XI/2023/CIC/CI,PT. Sarana Kencana Mulya - Tangerang,28-11-2023,08-01-2024,AC SPLIT WALL,"1/2 PK, Tipe : PAC 05VH","1,00","1,00","2.164.000,00","2.164.000,00",Finish,0%,PENGOLAH UDARA - PENDINGIN,1,41
0166/PO/CD/XI/2023/CIC/CI,DASW - Bekasi,28-11-2023,22-12-2023,HANG MAP,Warna hijau,"10,00","10,00","275.000,00","2.750.000,00",Finish,0%,ALAT TULIS KANTOR,1,24
0167/PO/CD/XI/2023/CIC/CI,Desti Advertising - Bekasi,28-11-2023,10-12-2023,STIKER NAMA KARYAWAN,"Lembaran A3, sticker digital printing fronlight, non laminating, a.n Achmad Fajar","5,00","5,00","27.000,00","135.000,00",Finish,0%,RUPA - RUPA,1,12
0167/PO/CD/XI/2023/CIC/CI,Desti Advertising - Bekasi,28-11-2023,10-12-2023,STIKER NAMA KARYAWAN,"Lembaran A3, sticker digital printing fronlight, non laminating,, a.n Afdhal","5,00","5,00","27.000,00","135.000,00",Finish,0%,RUPA - RUPA,1,12
0167/PO/CD/XI/2023/CIC/CI,Desti Advertising - Bekasi,28-11-2023,10-12-2023,STIKER NAMA KARYAWAN,"Lembaran A3, sticker digital printing fronlight, non laminating,, a.n Alvin","5,00","5,00","27.000,00","135.000,00",Finish,0%,RUPA - RUPA,1,12
0167/PO/CD/XI/2023/CIC/CI,Desti Advertising - Bekasi,28-11-2023,10-12-2023,STIKER NAMA KARYAWAN,"Lembaran A3, sticker digital printing fronlight, non laminating,, a.n Aryanto","5,00","5,00","27.000,00","135.000,00",Finish,0%,RUPA - RUPA,1,12
0167/PO/CD/XI/2023/CIC/CI,Desti Advertising - Bekasi,28-11-2023,10-12-2023,STIKER NAMA KARYAWAN,"Lembaran A3, sticker digital printing fronlight, non laminating,, a.n Fidia","5,00","5,00","27.000,00","135.000,00",Finish,0%,RUPA - RUPA,1,12
0167/PO/CD/XI/2023/CIC/CI,Desti Advertising - Bekasi,28-11-2023,10-12-2023,STIKER NAMA KARYAWAN,"Lembaran A3, sticker digital printing fronlight, non laminating,, a.n Fitria","5,00","5,00","27.000,00","135.000,00",Finish,0%,RUPA - RUPA,1,12
0167/PO/CD/XI/2023/CIC/CI,Desti Advertising - Bekasi,28-11-2023,10-12-2023,STIKER NAMA KARYAWAN,"Lembaran A3, sticker digital printing fronlight, non laminating,, a.n Kusmanto","5,00","5,00","27.000,00","135.000,00",Finish,0%,RUPA - RUPA,1,12
0167/PO/CD/XI/2023/CIC/CI,Desti Advertising - Bekasi,28-11-2023,10-12-2023,STIKER NAMA KARYAWAN,"Lembaran A3, sticker digital printing fronlight, non laminating,, a.n Minarti","5,00","5,00","27.000,00","135.000,00",Finish,0%,RUPA - RUPA,1,12
0167/PO/CD/XI/2023/CIC/CI,Desti Advertising - Bekasi,28-11-2023,10-12-2023,STIKER NAMA KARYAWAN,"Lembaran A3, sticker digital printing fronlight, non laminating,, a.n Rahajeng","5,00","5,00","27.000,00","135.000,00",Finish,0%,RUPA - RUPA,1,12
0167/PO/CD/XI/2023/CIC/CI,Desti Advertising - Bekasi,28-11-2023,10-12-2023,STIKER NAMA KARYAWAN,"Lembaran A3, sticker digital printing fronlight, non laminating,, a.n Revia","5,00","5,00","27.000,00","135.000,00",Finish,0%,RUPA - RUPA,1,12
0167/PO/CD/XI/2023/CIC/CI,Desti Advertising - Bekasi,28-11-2023,10-12-2023,STIKER NAMA KARYAWAN,"Lembaran A3, sticker digital printing fronlight, non laminating,, a.n Tisna","5,00","5,00","27.000,00","135.000,00",Finish,0%,RUPA - RUPA,1,12
0167/PO/CD/XI/2023/CIC/CI,Desti Advertising - Bekasi,28-11-2023,10-12-2023,STIKER NAMA KARYAWAN,"Lembaran A3, sticker digital printing fronlight, non laminating,, a.n Veren","5,00","5,00","27.000,00","135.000,00",Finish,0%,RUPA - RUPA,1,12
0167/PO/CD/XI/2023/CIC/CI,Desti Advertising - Bekasi,28-11-2023,10-12-2023,STIKER NAMA KARYAWAN,"Lembaran A3, sticker digital printing fronlight, non laminating,, a.n Wina","5,00","5,00","27.000,00","135.000,00",Finish,0%,RUPA - RUPA,1,12
0168/PO/CD/XI/2023/CIC/CI,CV. Sanjaya - Bekasi,29-11-2023,06-12-2023,BROSUR,"Cetak hitam putih, 1 muka, materi : kertas A4, per : 30 Okt 2023","2500,00","2500,00","200,00","500.000,00",Finish,0%,MEDIA INFORMASI,7,7
0169/PO/CD/XI/2023/CIC/CI,Bina Jaya Computer - Jakarta,29-11-2023,11-12-2023,KABEL JARINGAN,Kabel LAN Cat 6,"1,00","1,00","1.550.000,00","1.550.000,00",Finish,0%,KOMPUTER,7,12
0169/PO/CD/XI/2023/CIC/CI,Bina Jaya Computer - Jakarta,29-11-2023,11-12-2023,KONEKTOR KABEL JARINGAN,Conector RG 11,"1,00","1,00","190.000,00","190.000,00",Finish,0%,KOMPUTER,7,12
0169/PO/CD/XI/2023/CIC/CI,Bina Jaya Computer - Jakarta,29-11-2023,11-12-2023,KONEKTOR KABEL JARINGAN,Conector RG 8,"1,00","1,00","225.000,00","225.000,00",Finish,0%,KOMPUTER,7,12
0169/PO/CD/XI/2023/CIC/CI,Bina Jaya Computer - Jakarta,29-11-2023,11-12-2023,KONEKTOR KABEL JARINGAN,Conector RG 45 AMP,"2,00","2,00","350.000,00","700.000,00",Finish,0%,KOMPUTER,7,12
0170/PO/CD/XI/2023/CIC/CI,GUNANDI PRINTPERCETAKAN - BOGOR,29-11-2023,09-01-2024,ID CARD / NAME TAG,"Cassing Transparan, Tali Sablon CitraIndah City","33,00","33,00","30.000,00","990.000,00",Finish,0%,RUPA - RUPA,7,41
0171/PO/CD/XI/2023/CIC/CI,PT. PLATBOARD LUTDESINDO,29-11-2023,10-12-2023,BANNER,"Bahan : flexi, Uk 0,9x3,96 meter, materi : Meranti, lokasi : pohon seribu","9,00","9,00","80.190,00","721.710,00",Finish,0%,MEDIA INFORMASI,8,11
0172/PO/CD/XI/2023/CIC/CI,TOHI - BOGOR,29-11-2023,07-12-2023,BAMBU,Panjang +/- 6 meter,"50,00","50,00","12.000,00","600.000,00",Finish,0%,MATERIAL KONSTRUKSI,8,8
0173/PO/CD/XI/2023/CIC/CI,PT. PLATBOARD LUTDESINDO,29-11-2023,10-12-2023,BANNER,"Bahan : flexi, Uk 0,6x2,9 meter, materi : Meranti, lokasi : depan MO","1,00","1,00","39.150,00","39.150,00",Finish,0%,MEDIA INFORMASI,8,11
0174/PO/CD/XI/2023/CIC/CI,Emha Busana - Jakarta,29-11-2023,12-12-2023,SERAGAM KARYAWAN,"Warna biru, bahan american drill, kode bahan 397, stel atas bawah","4,00","4,00","275.000,00","1.100.000,00",Finish,0%,FASHION,2,13
0175/PO/CD/XII/2023/CIC/CI,OFFICE XPRESS - TOKOPEDIA,13-12-2023,22-03-2024,MATA PISAU PEMBOLONG KERTAS,"Tipe 2320N, isi 2 pcs","2,00","2,00","449.000,00","898.000,00",Finish,0%,ALAT TULIS KANTOR,0,100
